"","rowname","colname","p_SD","R_SD"
"329","2-isoPropylmalic Acid","N6-Trimethyllysine",0.017195357550867,-0.275862068965517
"330","2-isoPropylmalic Acid","Oxalacetate",0.0154381230846518,0.507881773399015
"331","2-isoPropylmalic Acid","Palmitic Acid",0.0296269746579671,0.347783251231527
"332","2-isoPropylmalic Acid","Phenylalanine",0.0181830786179132,-0.485714285714286
"333","2-isoPropylmalic Acid","Pseudouridine",0.0436186761432463,0.302955665024631
"334","2-isoPropylmalic Acid","Sorbitol",0.0297937445234348,-0.34679802955665
"335","2-isoPropylmalic Acid","Taurine",0.00151245331596946,0.55615763546798
"336","2-isoPropylmalic Acid","Urate",0.0451619633913435,0.495566502463054
"337","2-isoPropylmalic Acid","Uridine",0.00967269438456821,-0.649261083743842
"338","3-(4-Hydroxyphenyl)Propionate","3-Hydroxyisovaleric Acid",0.00523274642506488,0.559605911330049
"339","3-(4-Hydroxyphenyl)Propionate","3-Methyl-3-Hydroxyglutaric Acid",0.0309024189382454,-0.520197044334975
"340","3-(4-Hydroxyphenyl)Propionate","3HBA",0.0171759065098551,0.530541871921182
"341","3-(4-Hydroxyphenyl)Propionate","Aminolevulinate",0.00294193966777945,-0.766502463054187
"342","3-(4-Hydroxyphenyl)Propionate","Arginine",0.00360687697063154,0.680295566502463
"343","3-(4-Hydroxyphenyl)Propionate","Azelaic Acid",0.0370495782954705,0.495566502463054
"344","3-(4-Hydroxyphenyl)Propionate","Betaine",0.000741553231068491,0.72807881773399
"345","3-(4-Hydroxyphenyl)Propionate","Biopterin",0.00463044731498613,0.649261083743842
"346","3-(4-Hydroxyphenyl)Propionate","Cadaverine",0.000355623673645023,0.741871921182266
"347","3-(4-Hydroxyphenyl)Propionate","cAMP",0.0367253456262966,-0.501970443349754
"348","3-(4-Hydroxyphenyl)Propionate","Choline",0.0014049553085251,0.626600985221675
"349","3-(4-Hydroxyphenyl)Propionate","Citraconic Acid",9.14760064737093e-05,0.809852216748768
"350","3-(4-Hydroxyphenyl)Propionate","Cystathionine",0.000384143797274328,-0.716256157635468
"351","3-(4-Hydroxyphenyl)Propionate","FAD",0.00956920684447526,0.597044334975369
"352","3-(4-Hydroxyphenyl)Propionate","gamma-Aminobutyrate",0.0181830786179132,-0.563054187192118
"353","3-(4-Hydroxyphenyl)Propionate","Glucose",0.0256236949442493,-0.464039408866995
"354","3-(4-Hydroxyphenyl)Propionate","Glutaric Acid",0.0257001224447955,0.556650246305419
"355","3-(4-Hydroxyphenyl)Propionate","Glyceraldehyde",0.0134908109823771,-0.541871921182266
"356","3-(4-Hydroxyphenyl)Propionate","Glycerophosphocholine",0.00992473945235632,-0.633004926108374
"357","3-(4-Hydroxyphenyl)Propionate","Hydrocinnamic Acid",0.000609529470834197,0.728571428571428
"358","3-(4-Hydroxyphenyl)Propionate","Imidazoleacetic Acid",0.0455172448240121,-0.487192118226601
"359","3-(4-Hydroxyphenyl)Propionate","Indole-2-Carboxylic Acid",0.00412959277978794,0.680295566502463
"360","3-(4-Hydroxyphenyl)Propionate","Indole-3-Carboxylic Acid",0.00368787231136337,0.68128078817734
"361","3-(4-Hydroxyphenyl)Propionate","Leucine /D-Norleucine",0.0370281248063174,-0.523152709359606
"362","3-(4-Hydroxyphenyl)Propionate","Maleic Acid",0.000432826794443644,0.6935960591133
"363","3-(4-Hydroxyphenyl)Propionate","Methionine",0.00770884101645385,-0.57487684729064
"364","3-(4-Hydroxyphenyl)Propionate","N-Ac-Arginine",0.0433857680168822,-0.470935960591133
"365","3-(4-Hydroxyphenyl)Propionate","N-Ac-L-Glutamine",0.0414882774668654,-0.515270935960591
"366","3-(4-Hydroxyphenyl)Propionate","n-Glycylproline",0.00338108886527198,-0.624137931034483
"367","3-(4-Hydroxyphenyl)Propionate","N6-Acetyl-Lysine",0.0252466800649231,-0.516256157635468
"368","3-(4-Hydroxyphenyl)Propionate","Oxalacetate",0.000941916291547781,0.707881773399015
"369","3-(4-Hydroxyphenyl)Propionate","Palmitic Acid",0.00845197321313023,0.577339901477832
"370","3-(4-Hydroxyphenyl)Propionate","PEP",0.00429470582588514,-0.580788177339901
"371","3-(4-Hydroxyphenyl)Propionate","Phenylacetic Acid",0.000863493678798512,0.666009852216749
"372","3-(4-Hydroxyphenyl)Propionate","Putrescine",0.0309803216865447,-0.591625615763547
"373","3-(4-Hydroxyphenyl)Propionate","Pyridoxamine",0.032658138511531,0.513793103448276
"374","3-(4-Hydroxyphenyl)Propionate","Pyruvate",0.0157817259303802,-0.502463054187192
"375","3-(4-Hydroxyphenyl)Propionate","Retinol",0.0353560853041148,0.523645320197044
"376","3-(4-Hydroxyphenyl)Propionate","S-Adenosylmethionine (SAM)",0.0020961160867994,-0.63743842364532
"377","3-(4-Hydroxyphenyl)Propionate","SAH",0.000120705997172254,-0.758128078817734
"378","3-(4-Hydroxyphenyl)Propionate","Suberic Acid",0.0474975537823564,0.473891625615763
"379","3-(4-Hydroxyphenyl)Propionate","Succinylcarnitine",0.0061941909809285,-0.608866995073892
"380","3-(4-Hydroxyphenyl)Propionate","Thiamine",0.0340541142088783,-0.508374384236453
"381","3-(4-Hydroxyphenyl)Propionate","Threonine",0.00570331425311238,-0.572906403940887
"382","3-(4-Hydroxyphenyl)Propionate","Tryptophan",0.0436227892424599,-0.525123152709359
"383","3-(4-Hydroxyphenyl)Propionate","Tyrosine",0.0415683795981746,0.470443349753694
"384","3-(4-Hydroxyphenyl)Propionate","UDP-GlcNAc",0.0266887207890915,-0.524630541871921
"385","3-(4-Hydroxyphenyl)Propionate","Urate",0.00342603246448727,0.708374384236453
"386","3-(4-Hydroxyphenyl)Propionate","Valine",0.0272295772212646,-0.543349753694581
"387","3-Aminoisobutyrate","5-Methylcytidine",0.000186468701550677,0.756650246305419
"388","3-Aminoisobutyrate","Adipic Acid / 3-Methylglutaric Acid",0.0422512453623892,-0.556650246305419
"389","3-Aminoisobutyrate","ADP",0.0133035915941212,0.693103448275862
"390","3-Aminoisobutyrate","Alanine",0.000123019908691729,0.741379310344827
"391","3-Aminoisobutyrate","Arabitol/Xylitol",0.0057453551839697,0.510837438423645
"392","3-Aminoisobutyrate","Argininosuccinate",0.0133295247698098,0.547290640394089
"393","3-Aminoisobutyrate","Aspartic Acid",0.025122209855289,-0.444827586206896
"394","3-Aminoisobutyrate","Azelaic Acid",0.0458966787079396,-0.526108374384236
"395","3-Aminoisobutyrate","Cholecalciferol",0.0441532429671039,-0.550738916256158
"396","3-Aminoisobutyrate","Citraconic Acid",0.0458966787079396,-0.339408866995074
"397","3-Aminoisobutyrate","Deoxyguanosine",0.0375890049501992,0.522660098522167
"398","3-Aminoisobutyrate","Dimethylarginine (A/SDMA)",0.0292330653616694,0.506403940886699
"399","3-Aminoisobutyrate","Glucoronate",0.0173811518672228,0.515270935960591
"400","3-Aminoisobutyrate","Glutaric Acid",0.0448258677522597,-0.508866995073892
"401","3-Aminoisobutyrate","Hypotaurine",0.0013333941539318,0.708374384236453
"402","3-Aminoisobutyrate","Maleic Acid",0.0269278002195058,-0.533497536945813
"403","3-Aminoisobutyrate","Myristic Acid",0.0144963972971995,0.533990147783251
"404","3-Aminoisobutyrate","N-Ac-Alanine",0.017071206367833,0.47487684729064
"405","3-Aminoisobutyrate","N2,N2-Dimethylguanosine",0.0028041710173095,0.658620689655172
"406","3-Aminoisobutyrate","NADH",0.00139524788363117,0.685221674876847
"407","3-Aminoisobutyrate","Neopterin",0.0368717183974905,0.468472906403941
"408","3-Aminoisobutyrate","Phenylacetic Acid",0.0137783682162402,-0.57192118226601
"409","3-Aminoisobutyrate","Phosphotyrosine",0.00122846464147693,0.570935960591133
"410","3-Aminoisobutyrate","Proline",0.0354663891352138,0.504433497536946
"411","3-Aminoisobutyrate","Suberic Acid",0.0306934727290746,-0.569458128078818
"412","3-Aminoisobutyrate","Succinate",0.0296327806471426,-0.470935960591133
"413","3-Aminoisobutyrate","Succinylcarnitine",0.0284143210300247,0.492118226600985
"414","3-Aminoisobutyrate","Uracil",0.00464347514044915,0.61871921182266
"415","3-Hydroxyisovaleric Acid","3-Methyl-3-Hydroxyglutaric Acid",0.0341261385032097,-0.467487684729064
"416","3-Hydroxyisovaleric Acid","3HBA",0.000263053034916364,0.683251231527093
"417","3-Hydroxyisovaleric Acid","4-Guanidinobutanoate",0.0352719803175467,-0.49064039408867
"418","3-Hydroxyisovaleric Acid","4-Hydroxybenzoic Acid",0.0329510913289513,-0.607389162561576
"419","3-Hydroxyisovaleric Acid","Adipic Acid / 3-Methylglutaric Acid",0.00094852562747877,0.685221674876847
"420","3-Hydroxyisovaleric Acid","Agmatine",0.00710584482803625,-0.662068965517241
"421","3-Hydroxyisovaleric Acid","Aminolevulinate",0.0472777057546928,-0.605911330049261
"422","3-Hydroxyisovaleric Acid","Arginine",0.000410291607292157,0.716748768472906
"423","3-Hydroxyisovaleric Acid","Argininosuccinate",0.000240718927120565,-0.75320197044335
"424","3-Hydroxyisovaleric Acid","Azelaic Acid",0.000140343617467022,0.73743842364532
"425","3-Hydroxyisovaleric Acid","Betaine",1.20574910226046e-07,0.829556650246305
"426","3-Hydroxyisovaleric Acid","Biopterin",0.0312148839759592,0.569950738916256
"427","3-Hydroxyisovaleric Acid","Cadaverine",7.52302248395921e-05,0.738423645320197
"428","3-Hydroxyisovaleric Acid","cAMP",0.0313780968216019,-0.411822660098522
"429","3-Hydroxyisovaleric Acid","Cholecalciferol",0.00126956171893773,0.68128078817734
"430","3-Hydroxyisovaleric Acid","Choline",4.39339159288831e-06,0.831527093596059
"431","3-Hydroxyisovaleric Acid","Citraconic Acid",0.0020961160867994,0.775369458128079
"432","3-Hydroxyisovaleric Acid","Creatine",0.0493739011842634,0.592610837438424
"433","3-Hydroxyisovaleric Acid","Cystathionine",0.00522869587440483,-0.557142857142857
"434","3-Hydroxyisovaleric Acid","Cysteinyl-Glycine (Cys-Gly)",0.00098820394544172,-0.588669950738916
"435","3-Hydroxyisovaleric Acid","D-Leucic Acid",1.02394931369116e-05,0.766995073891625
"436","3-Hydroxyisovaleric Acid","DCDP",0.023798203611172,-0.629556650246305
"437","3-Hydroxyisovaleric Acid","Ergocalciferol",0.0375890049501992,0.475369458128079
"438","3-Hydroxyisovaleric Acid","Erythrose-4-Phosphate",0.0107762404444194,-0.563546798029557
"439","3-Hydroxyisovaleric Acid","G1P/F1P/F6P",0.0451572375822806,-0.502463054187192
"440","3-Hydroxyisovaleric Acid","Glucosamine",0.00788287348824156,-0.665024630541872
"441","3-Hydroxyisovaleric Acid","Glucose",0.00434973522133092,-0.626600985221675
"442","3-Hydroxyisovaleric Acid","Glutaric Acid",1.09298079972136e-05,0.811822660098522
"443","3-Hydroxyisovaleric Acid","Glyceraldehyde",0.000854272369115934,-0.695566502463054
"444","3-Hydroxyisovaleric Acid","Glycerophosphocholine",0.0312320723408772,-0.732019704433497
"445","3-Hydroxyisovaleric Acid","Histamine",0.00196330528019865,0.607389162561576
"446","3-Hydroxyisovaleric Acid","Homoarginine",0.00345072279479535,-0.65615763546798
"447","3-Hydroxyisovaleric Acid","Hydrocinnamic Acid",2.63606911100208e-05,0.745812807881773
"448","3-Hydroxyisovaleric Acid","Imidazoleacetic Acid",0.0458966787079396,-0.53743842364532
"449","3-Hydroxyisovaleric Acid","Maleic Acid",3.83446386644966e-08,0.873399014778325
"450","3-Hydroxyisovaleric Acid","Margaric Acid",0.00533389343451422,0.610837438423645
"451","3-Hydroxyisovaleric Acid","N-Ac-Arginine",0.0326361503604186,-0.504926108374384
"452","3-Hydroxyisovaleric Acid","N-AcetylGlycine",0.00940974762804122,0.577832512315271
"453","3-Hydroxyisovaleric Acid","n-Glycylproline",0.00345599984941077,-0.596059113300493
"454","3-Hydroxyisovaleric Acid","N6-Acetyl-Lysine",0.00506616998892033,-0.677339901477832
"455","3-Hydroxyisovaleric Acid","NADH",0.017071206367833,-0.593103448275862
"456","3-Hydroxyisovaleric Acid","Oxalacetate",0.00029876738795674,0.731034482758621
"457","3-Hydroxyisovaleric Acid","Palmitic Acid",0.0111500703179124,0.637931034482758
"458","3-Hydroxyisovaleric Acid","PEP",0.000745703484313416,-0.730049261083744
"459","3-Hydroxyisovaleric Acid","Phenylacetic Acid",1.17198294923834e-05,0.780295566502463
"460","3-Hydroxyisovaleric Acid","Phosphorylcholine",0.0189687310281713,-0.511330049261084
"461","3-Hydroxyisovaleric Acid","Pyridoxamine",0.000171982584507227,0.74679802955665
"462","3-Hydroxyisovaleric Acid","Pyruvate",0.00179018079662865,-0.623645320197044
"463","3-Hydroxyisovaleric Acid","Retinol",0.00127052144330819,0.638423645320197
"464","3-Hydroxyisovaleric Acid","S-Adenosylmethionine (SAM)",0.000195002036709432,-0.75615763546798
"465","3-Hydroxyisovaleric Acid","SAH",0.000122862896768143,-0.779802955665024
"466","3-Hydroxyisovaleric Acid","Suberic Acid",0.000219613804458284,0.735467980295566
"467","3-Hydroxyisovaleric Acid","Succinylcarnitine",0.000371551702253769,-0.703448275862069
"468","3-Hydroxyisovaleric Acid","Thiamine",0.00669617912770016,-0.592118226600985
"469","3-Hydroxyisovaleric Acid","Trigonelline",0.0281111465428796,0.567487684729064
"470","3-Hydroxyisovaleric Acid","UDP-GlcNAc",0.000108458206451145,-0.724630541871921
"471","3-Hydroxyisovaleric Acid","Uracil",0.0135104909776759,-0.6
"472","3-Hydroxyisovaleric Acid","Urate",3.13717220241836e-05,0.752709359605911
"473","3-Hydroxypropionic Acid","4-Hydroxybenzoic Acid",0.00774779765544618,0.624630541871921
"474","3-Hydroxypropionic Acid","ADP",0.0455348520309211,0.21871921182266
"475","3-Hydroxypropionic Acid","Dimethylarginine (A/SDMA)",0.0217287901729964,0.580788177339901
"476","3-Hydroxypropionic Acid","Linoleic Acid",0.0215415788028458,-0.349261083743842
"477","3-Hydroxypropionic Acid","N6-Trimethyllysine",0.0466587396774254,0.599507389162562
"478","3-Hydroxypropionic Acid","NAD",0.0355052008362919,0.136453201970443
"479","3-Hydroxypropionic Acid","S-Methylcysteine",0.0494649001212885,-0.409852216748768
"480","3-Methyl-3-Hydroxyglutaric Acid","Adenosine",0.0301970890888162,-0.454187192118227
"481","3-Methyl-3-Hydroxyglutaric Acid","Agmatine",0.0380413437276836,0.499507389162561
"482","3-Methyl-3-Hydroxyglutaric Acid","Aminolevulinate",0.0061941909809285,0.595566502463054
"483","3-Methyl-3-Hydroxyglutaric Acid","Arginine",0.00434973522133092,-0.63743842364532
"484","3-Methyl-3-Hydroxyglutaric Acid","Argininosuccinate",0.0417547903260544,0.424137931034483
"485","3-Methyl-3-Hydroxyglutaric Acid","Betaine",0.000802157471013034,-0.645812807881773
"486","3-Methyl-3-Hydroxyglutaric Acid","Biopterin",0.00665008130595467,-0.599507389162562
"487","3-Methyl-3-Hydroxyglutaric Acid","Cadaverine",0.000105448339463097,-0.77192118226601
"488","3-Methyl-3-Hydroxyglutaric Acid","Choline",0.000641731405352514,-0.663054187192118
"489","3-Methyl-3-Hydroxyglutaric Acid","Citraconic Acid",0.0359503229055139,-0.520689655172414
"490","3-Methyl-3-Hydroxyglutaric Acid","Cystathionine",0.0159735138159077,0.533497536945813
"491","3-Methyl-3-Hydroxyglutaric Acid","DCDP",0.0422512453623892,0.577339901477832
"492","3-Methyl-3-Hydroxyglutaric Acid","Glutaric Acid",0.0327833886673515,-0.455665024630542
"493","3-Methyl-3-Hydroxyglutaric Acid","Glyceraldehyde",0.0178477674300765,0.491625615763547
"494","3-Methyl-3-Hydroxyglutaric Acid","Glycerophosphocholine",0.0141849470720433,0.552216748768473
"495","3-Methyl-3-Hydroxyglutaric Acid","Histidine",0.0369655699387024,0.486699507389162
"496","3-Methyl-3-Hydroxyglutaric Acid","Hydrocinnamic Acid",0.0107870132879737,-0.573399014778325
"497","3-Methyl-3-Hydroxyglutaric Acid","Imidazoleacetic Acid",0.0272295772212646,0.482266009852217
"498","3-Methyl-3-Hydroxyglutaric Acid","Indole-2-Carboxylic Acid",0.0252466800649231,-0.46256157635468
"499","3-Methyl-3-Hydroxyglutaric Acid","Indole-3-Carboxylic Acid",0.0144377139673969,-0.514285714285714
"500","3-Methyl-3-Hydroxyglutaric Acid","Leucine /D-Norleucine",0.0301970890888162,0.465024630541872
"501","3-Methyl-3-Hydroxyglutaric Acid","Maleic Acid",0.00791397531177561,-0.570443349753694
"502","3-Methyl-3-Hydroxyglutaric Acid","N-Ac-Arginine",0.04922134209412,0.49064039408867
"503","3-Methyl-3-Hydroxyglutaric Acid","N6-Acetyl-Lysine",0.00406939084275991,0.689655172413793
"504","3-Methyl-3-Hydroxyglutaric Acid","Oxalacetate",0.000123652823801513,-0.769950738916256
"505","3-Methyl-3-Hydroxyglutaric Acid","Palmitic Acid",0.00533030077624909,-0.666009852216749
"506","3-Methyl-3-Hydroxyglutaric Acid","PEP",0.0182289304291379,0.502463054187192
"507","3-Methyl-3-Hydroxyglutaric Acid","Phenylalanine",0.017350234790352,0.561083743842364
"508","3-Methyl-3-Hydroxyglutaric Acid","Pyridoxamine",0.0145784600384322,-0.551231527093596
"509","3-Methyl-3-Hydroxyglutaric Acid","S-Adenosylmethionine (SAM)",0.000989007620809203,0.648275862068965
"510","3-Methyl-3-Hydroxyglutaric Acid","SAH",0.000778071796564846,0.67192118226601
"511","3-Methyl-3-Hydroxyglutaric Acid","Succinylcarnitine",0.00200447480740872,0.66256157635468
"512","3-Methyl-3-Hydroxyglutaric Acid","Sucrose",0.0085920405499391,-0.526108374384236
"513","3-Methyl-3-Hydroxyglutaric Acid","Taurine",0.0242716173026514,-0.473891625615763
"514","3-Methyl-3-Hydroxyglutaric Acid","Tryptophan",0.015883645197376,0.532019704433497
"515","3-Methyl-3-Hydroxyglutaric Acid","UDP-GlcNAc",0.0370274727850464,0.466502463054187
"516","3-Methyl-3-Hydroxyglutaric Acid","Urate",0.000827804215596302,-0.671428571428571
"517","3-Methyl-3-Hydroxyglutaric Acid","Uridine",0.0131012178798952,0.545812807881773
"518","3HBA","Argininosuccinate",0.0248066702070493,-0.434975369458128
"519","3HBA","Azelaic Acid",0.0407002329720823,0.479310344827586
"520","3HBA","Betaine",0.00877512244746267,0.629556650246305
"521","3HBA","cAMP",0.000298645132473031,-0.613793103448276
"522","3HBA","cGMP",0.0353560853041148,-0.507881773399015
"523","3HBA","Choline",0.00797462788304291,0.587684729064039
"524","3HBA","Citraconic Acid",0.020943725054296,0.63743842364532
"525","3HBA","Cystathionine",0.0178477674300765,-0.476847290640394
"526","3HBA","Cysteinyl-Glycine (Cys-Gly)",0.00603299170224654,-0.481773399014778
"527","3HBA","D-Leucic Acid",0.0018899108075969,0.596059113300493
"528","3HBA","Dimethylglycine",0.035552504252863,-0.498029556650246
"529","3HBA","Erythrose-4-Phosphate",0.00133187171868339,-0.64384236453202
"530","3HBA","G1P/F1P/F6P",0.00625099446258638,-0.610837438423645
"531","3HBA","G6P",0.00246357905954723,-0.6
"532","3HBA","Glutaric Acid",0.0104259723464885,0.587684729064039
"533","3HBA","Hydrocinnamic Acid",0.0049607034183837,0.590147783251231
"534","3HBA","Indole-2-Carboxylic Acid",0.047297562552629,0.650738916256158
"535","3HBA","Maleic Acid",0.000409441055237185,0.668965517241379
"536","3HBA","n-Glycylproline",0.0122464402275055,-0.537931034482758
"537","3HBA","PEP",0.0245552356436041,-0.53448275862069
