"KEGG.id","Entry.type","KEGG.name","p.score"
"R07502","reaction","gamma-tocopherol lyase (decyclizing)",0.0340878820960699
"R07503","reaction","delta-tocopherol lyase (decyclizing)",0.0331879639737991
"R07504","reaction","S-adenosyl-L-methionine:delta-tocopherol 5-O-...",0.0275884734352256
"R07508","reaction","beta-Tocopherol <=> alpha-Tocopherol",0.0308881732168851
"R07521","reaction","S-adenosyl-L-methionine:demethylspheroidene O...",0.0264885735080058
"R07522","reaction","lycopene hydro-lyase (1-hydroxy-1,2-dihydroly...",0.0193892194323144
"R07523","reaction","1-hydroxy-1,2-dihydrolycopene:acceptor oxidor...",0.0224889374090247
"R07524","reaction","S-adenosyl-L-methionine:demethylspheroidene O...",0.0244887554585153
"R07527","reaction","S-adenosyl-L-methionine:demethylspheroidene O...",0.0257886371906841
"R07528","reaction","lycopene hydro-lyase (1-hydroxy-1,2-dihydroly...",0.0208890829694324
"R07529","reaction","S-adenosyl-L-methionine:demethylspheroidene O...",0.0245887463609898
"R07532","reaction","lycopene hydro-lyase (1-hydroxy-1,2-dihydroly...",0.0242887736535662
"R07533","reaction","demethylspheroidene O-methyltransferase",0.0246887372634643
"R07534","reaction","1-hydroxy-1,2-dihydrolycopene:acceptor oxidor...",0.0239888009461427
"R07535","reaction","S-adenosyl-L-methionine:demethylspheroidene O...",0.0243887645560407
"R07536","reaction","lycopene hydro-lyase (1-hydroxy-1,2-dihydroly...",0.0168894468704513
"R07773","reaction","S-adenosyl-L-methionine:cobalt-precorrin-5B (...",0.0284883915574963
"R07774","reaction","S-adenosyl-L-methionine:cobalt-precorrin-6B C...",0.0198891739446871
"R07775","reaction","S-adenosyl-L-methionine:cobalt-precorrin-7 C5...",0.0286883733624454
"R07778","reaction","naringenin,[reduced NADPH---hemoprotein reduc...",0.0109899836244542
"R07826","reaction","p-coumarate 3-hydroxylase",0.00559047489082964
"R07839","reaction","4-oxalomesaconate keto---enol-isomerase",0.0225889283114992
"R07892","reaction","OPC6-CoA + FAD <=> trans-2-Enoyl-OPC6-CoA + F...",0.0343878548034934
"R07896","reaction","OPC4-CoA + FAD <=> trans-2-Enoyl-OPC4-CoA + F...",0.0343878548034934
"R07919","reaction","S-adenosyl-L-methionine:7-methylxanthine N3-m...",0.0284883915574963
"R07920","reaction","S-adenosyl-L-methionine:3,7-dimethylxanthine ...",0.025188691775837
"R07921","reaction","S-adenosyl-L-methionine:1,7-dimethylxanthine ...",0.0256886462882096
"R07922","reaction","S-Adenosyl-L-methionine + 7-Methylxanthine <=...",0.0290883369723435
"R07934","reaction","(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-Co...",0.0052905021834061
"R07935","reaction","(3R,6Z,9Z,12Z,15Z,18Z,21Z)-3-hydroxytetracosa...",0.0273884916302766
"R07948","reaction","2 2,3,6-Trihydroxypyridine + 2 Oxygen <=> Blu...",0.0333879457787482
"R07950","reaction","(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA:o...",0.0052905021834061
"R07951","reaction","(3R,6Z,9Z,12Z,15Z,18Z)-3-hydroxytetracosapent...",0.0275884734352256
"R07991","reaction","Eriodictyol chalcone <=> Eriodictyol",0.0118899017467249
"R08147","reaction","S-adenosyl-L-methionine:(2E,6E)-farnesoate O-...",0.0235888373362445
"R08148","reaction","methyl (2E,6E)-farnesoate,[reduced NADPH---he...",0.0167894559679768
"R08149","reaction","juvenile hormone III acylhydrolase",0.0174893922852984
"R08151","reaction","S-adenosyl-L-methionine:juvenile hormone III ...",0.0229888919213974
"R08152","reaction","Juvenile hormone III acid + H2O <=> (10S)-Juv...",0.0202891375545851
"R08153","reaction","Juvenile hormone III + H2O <=> (10S)-Juvenile...",0.0313881277292576
"R08155","reaction","Juvenile hormone III <=> 12-trans-Hydroxy juv...",0.0242887736535662
"R08236","reaction","S-adenosyl-L-methionine:6-mercaptopurin S-met...",0.0313881277292576
"R08239","reaction","S-adenosyl-L-methionine:6-thioinosine 5'-mono...",0.0347878184133915
"R08246","reaction","S-adenosyl-L-methionine:6-thioguanosine monop...",0.0318880822416303
"R08346","reaction","citalopram:oxygen oxidoreductase(deaminating)...",0.027088518922853
"R08347","reaction","demethylcitalopram:oxygen oxidoreductase(deam...",0.0295882914847161
"R08348","reaction","didemethylcitalopram:oxygen oxidoreductase(de...",0.025588655385735
"R08349","reaction","citalopram aldehyde:oxygen oxidoreductase",0.0166894650655021
"R08359","reaction","S-adenosylmethioninamine:cadaverine 3-aminopr...",0.0229888919213974
"R08408","reaction","aldehyde:oxygen oxidoreductase",0.0118899017467249
"R08464","reaction","Cathinone <=> D-Cathine",0.0246887372634643
"R08465","reaction","S-adenosyl-L-methionine:D-cathine N-methyltra...",0.024988709970888
"R08466","reaction","Cathinone <=> (-)-Norephedrine",0.0248887190684134
"R08467","reaction","S-adenosyl-L-methionine:norephedrine N-methyl...",0.0246887372634643
"R08766","reaction","3-(4-hydroxyphenyl)lactate hydro-lyase (4-cou...",0.0112899563318777
"R08769","reaction","S-adenosyl-L-methionine:2-polyprenyl-6-hydrox...",0.0246887372634643
"R08771","reaction","S-adenosyl-L-methionine:3,4-dihydroxy-5-polyp...",0.02348884643377
"R08772","reaction","3-polyprenyl-4-hydroxy-5-methoxybenzoate carb...",0.0118899017467249
"R08789","reaction","S-adenosyl-L-methionine:(S)-canadine N-methyl...",0.0221889647016012
"R08827","reaction","3,4-Dihydroxy-L-phenylalanine + Betalamic aci...",0.014389674308588
"R08836","reaction","3,4-dihydroxy-L-phenylalanine:oxygen 4,5-oxid...",0.0058904475982533
"R08846","reaction","3,4-dihydroxy-L-phenylalanine ammonia-lyase (...",0.00509052037845706
"R08847","reaction","3,4-Dihydroxyphenylpropanoate <=> (R)-3-(3,4-...",0.00429059315866083
"R08863","reaction","(S)-2-hydroxypropylphosphonate,NADH:oxygen ep...",0.017789364992722
"R08920","reaction","3,4-dihydroxy-L-phenylalanine:oxygen oxidored...",0.00619042030567685
"R08932","reaction","S-adenosyl-L-methionine:dTDP-4-amino-2,3,4,6-...",0.0246887372634643
"R08933","reaction","S-adenosyl-L-methionine:dTDP-4-oxo-2,6-dideox...",0.0262885917030568
"R08965","reaction","5,6-dihydroxyindole-2-carboxylate:oxygen oxid...",0.00659038391557491
"R08973","reaction","S-adenosyl-L-methionine:TRIBOA-glucoside 7-O-...",0.0226889192139738
"R08974","reaction","pheophorbide-a hydrolase (decarboxylating)",0.028988346069869
"R09061","reaction","chlorophyllide-a hydrolase",0.0106900109170306
"R09089","reaction","Pyruvophenone <=> Cathinone",0.0244887554585153
"R09187","reaction","C-9 Reduced nonaketamide <=> Nonaketamide mon...",0.0181893286026201
"R09188","reaction","Nonaketamide monocyclic intermediate <=> Nona...",0.0186892831149927
"R09189","reaction","S-adenosyl-L-methionine:pretetramid C-methylt...",0.0235888373362445
"R09191","reaction","S-adenosyl-L-methionine:4-amino-anhydrotetrac...",0.0233888555312955
"R09196","reaction","Nonaketamide tricyclic intermediate <=> Prete...",0.0222889556040757
"R09197","reaction","4-Keto-anhydrotetracycline <=> 4-Amino-anhydr...",0.0202891375545851
"R09291","reaction","ethylmalonyl-CoA:NADP+ oxidoreductase (decarb...",0.034687827510917
"R09325","reaction","7,9,12-Decaketide intermediate 3 <=> Deoxynog...",0.0107900018195051
"R09326","reaction","7,9,12-Decaketide intermediate 6 <=> 12-Deoxy...",0.0108899927219797
"R09327","reaction","deoxynogalonate:oxygen oxidoreductase",0.00809024745269287
"R09328","reaction","nogalaviketone lyase (ring-opening)",0.02348884643377
"R09351","reaction","dTDP-D-olivose:premithramycin-A3 D-olivosyltr...",0.0276884643377001
"R09352","reaction","dTDP-D-olivose:3A-deolivosylpremithramycin-B ...",0.0247887281659389
"R09369","reaction","S-adenosyl-L-methionine:methaneselenol Se-met...",0.0280884279475983
"R09370","reaction","S-adenosyl-L-methionine:dimethyl-selenide Se-...",0.0265885644104803
"R09371","reaction","S-adenosyl-L-methionine:hydrogen-selenide Se-...",0.0317880913391557
"R09543","reaction","S-adenosyl-L-methionine:malonyl-[acyl-carrier...",0.026888537117904
"R09560","reaction","7-chloro-L-tryptophan:oxygen oxidoreductase",0.0064903930131004
"R09566","reaction","2-imino-3-(7-chloroindol-3-yl)propanoate ammo...",0.0306881914119359
"R09568","reaction","4'-demethylrebeccamycin D-glucose-lyase",0.0309881641193596
"R09569","reaction","S-adenosyl-L-methionine:demethylrebeccamycin-...",0.0244887554585153
"R09736","reaction","S-adenosyl-L-methione:demethylmenaquinol meth...",0.026888537117904
"R09737","reaction","S-adenosyl-L-methionine:2-methoxy-6-all-trans...",0.0281884188500728
"R09738","reaction","butanoyl-CoA:NADP+ 2,3-oxidoreductase",0.00449057496360986
"R09821","reaction","S-adenosyl-L-methionine:dTDP-3-amino-3,6-dide...",0.0244887554585153
"R09822","reaction","S-adenosyl-L-methionine:mycinamicin VI 2''-O-...",0.024988709970888
"R09823","reaction","S-adenosyl-L-methionine:mycinamicin III 3''-O...",0.0243887645560407
"R09830","reaction","L-tyrosine:NAD+ oxidoreductase (deaminating)",0.0235888373362445
"R09846","reaction","prenylcycteine methylesterase",0.0318880822416303
"R09991","reaction","peptidyl-glutamate 4-carboxylase (menaquinone...",0.00769028384279481
"R10160","reaction","cannabigerolate:oxygen oxidoreductase (cycliz...",0.00989008369723438
"R10166","reaction","S-adenosyl-L-methionine:4-(3-methylbut-2-enyl...",0.0325880185589519
"R10171","reaction","malonyl-CoA:hexanoyl-CoA malonyltransferase (...",0.021589019286754
"R10212","reaction","Furfural + H2O + Oxygen <=> 2-Furoate + Hydro...",0.023688828238719
"R10246","reaction","L-tyrosine 4-methylphenol-lyase (2-iminoaceta...",0.017789364992722
"R10307","reaction","S-adenosyl-L-methionine:dihydrosterigmatocyst...",0.02348884643377
"R10319","reaction","8-O-methylsterigmatocystin,[reduced NADPH---h...",0.010390038209607
"R10320","reaction","8-O-methyldihydrosterigmatocystin,[reduced NA...",0.00799025655021836
"R10321","reaction","tryprostatin B,[reduced NADPH---hemoprotein r...",0.0301882368995633
"R10402","reaction","versiconal hydro-lyase (versicolorin-B formin...",0.0107900018195051
"R10403","reaction","S-adenosyl-L-methionine:dihydrodemethylsterig...",0.0246887372634643
"R10404","reaction","S-Adenosyl-L-methionine <=> S-Adenosyl-L-homo...",0.0336879184861717
"R10416","reaction","tryprostatin A,[reduced NADPH---hemoprotein r...",0.0179893467976711
"R10454","reaction","S-adenosyl-L-methionine:8-demethylnovobiocic ...",0.028988346069869
"R10480","reaction","Versicolorin B <=> Dihydrodemethylsterigmatoc...",0.0195892012372634
"R10481","reaction","Versicolorin A <=> 6-Demethylsterigmatocystin",0.0209890738719069
"R10482","reaction","Dihydro-O-methylsterigmatocystin <=> Aflatoxi...",0.0163894923580786
"R10483","reaction","O-Methylsterigmatocystin <=> Aflatoxin G1",0.0169894377729258
"R10491","reaction","S-adenosyl-L-methionine:gamma-tocotrienol 5-O...",0.0257886371906841
"R10492","reaction","S-adenosyl-L-methionine:delta-tocotrienol 5-O...",0.0254886644832605
"R10588","reaction","S-adenosyl-L-methionine:6-hydroxytryprostatin...",0.0224889374090247
"R10623","reaction","delta-tocotrienol lyase (decyclizing)",0.0281884188500728
"R10624","reaction","gamma-tocotrienol lyase (decyclizing)",0.0290883369723435
"R10671","reaction","L-tyrosine,[reduced NADPH-hemoprotein reducta...",0.00929013828238718
"R10701","reaction","5-O-Caffeoylshikimic acid + H2O <=> Caffeate ...",0.025188691775837
"R10709","reaction","S-adenosyl-L-methionine:2-methyl-6-solanyl-1,...",0.0260886098981077
"R10710","reaction","S-adenosyl-L-methionine:6-geranylgeranyl-2-me...",0.0257886371906841
"R10720","reaction","3-amino-4-hydroxybenzoate:N-acetyl-L-cysteine...",0.0185892922125182
"R10731","reaction","(3S)-3-amino-3-(3-chloro-4-hydroxyphenyl)prop...",0.0243887645560407
"R10874","reaction","dTDP-6-deoxy-alpha-D-allose:mycinamicin-VII 2...",0.0260886098981077
"R10876","reaction","dTDP-3-dimethylamino-3,4,6-trideoxy-alpha-D-g...",0.0243887645560407
"R10925","reaction","(2E,6E)-farnesoate,[reduced NADPH---hemoprote...",0.0216890101892285
"R10934","reaction","prephenate carboxy-lyase (3-[(4R)-4-hydroxycy...",0.00859020196506546
"R10954","reaction","tetracenomycin-B2,NADPH:oxygen oxidoreductase...",0.0277884552401746
"R10955","reaction","dTDP-beta-L-rhamnose:8-demethyltetracenomycin...",0.0275884734352256
"R10956","reaction","S-adenosyl-L-methionine:8-demethyl-8-alpha-L-...",0.025188691775837
"R10957","reaction","S-adenosyl-L-methionine:8-demethyl-8-(2-metho...",0.025188691775837
"R10958","reaction","S-adenosyl-L-methionine:8-demethyl-8-(2,3-di-...",0.0252886826783115
"R10959","reaction","S-adenosyl-L-methionine:8-demethyl-8-(2,3,4-t...",0.0252886826783115
"R10963","reaction","S-adenosyl-L-methionine:2,7-dihydroxy-5-methy...",0.0271885098253275
"R11020","reaction","S-adenosyl-L-methionine:dTDP-4-oxo-6-deoxy-D-...",0.0264885735080058
"R11041","reaction","S-adenosyl-L-methionine:dTDP-4-oxo-2,6-dideox...",0.0267885462154294
"R11042","reaction","dTDP-3-O-methyl-4-oxo-2,6-dideoxy-L-mannose <...",0.0342878639010189
"R11045","reaction","S-adenosyl-L-methionine:dTDP-3-amino-2,3,6-tr...",0.0263885826055313
"R11048","reaction","(S)-6-Hydroxynicotine + Oxygen <=> 5-(N-Methy...",0.0274884825327511
"R11050","reaction","(R)-6-Hydroxynicotine + Oxygen <=> 5-(N-Methy...",0.0237888191411936
"R11105","reaction","7-Chloro-L-tryptophan + Oxygen <=> Monodechlo...",0.0052905021834061
"R11106","reaction","Monodechloroaminopyrrolnitrin + FADH2 + Cl- +...",0.0228889010189229
"R11107","reaction","Aminopyrrolnitrin + 2 NADPH + 2 Oxygen + 2 H+...",0.0283884006550218
"R11122","reaction","K-252c + dTDP-L-ristosamine <=> Holyrine A + ...",0.026888537117904
"R11123","reaction","Holyrine A <=> O-Demethyl-N-demethyl-staurosp...",0.025188691775837
"R11129","reaction","O-Demethyl-N-demethyl-staurosporine <=> 3'-De...",0.024988709970888
"R11136","reaction","Violaceinic acid + Oxygen <=> Violacein + CO2...",0.0213890374818049
"R11211","reaction","(-)-bursehernin,[reduced NADPH---hemoprotein ...",0.0113899472343522
"R11222","reaction","(-)-matairesinol,[reduced NADPH---hemoprotein...",0.0192892285298399
"R11230","reaction","S-adenosyl-L-methionine:(-)-pluviatolide 4-O-...",0.0223889465065502
"R11263","reaction","(2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate ...",0.0285883824599709
"R11366","reaction","L-tyrosine 2,3-aminomutase",0.025188691775837
"R11367","reaction","(S)-beta-tyrosine:[peptidyl-carrier protein] ...",0.0299882550946143
"R11368","reaction","(S)-beta-tyrosyl-[pcp]:FADH2 oxidoreductase",0.0179893467976711
"R11369","reaction","(S)-beta-Tyrosyl-[pcp] <=> 3-(4-Hydroxyphenyl...",0.00419060225618631
"R11371","reaction","S-adenosyl-L-methionine:6-methylsalicylyl-CoA...",0.0283884006550218
"R11393","reaction","(R)-2-aza-beta-tyrosyl-[pcp]:FADH2 oxidoreduc...",0.0259886189956332
"R11413","reaction","S-adenosyl-L-methionine:orsellinate-[acp] O-m...",0.0243887645560407
"R11414","reaction","2-Methoxyorsellinate-[acp] + Iodide <=> 5-Iod...",0.025188691775837
"R11415","reaction","5-Iodo-2-methoxyorsellinate-[acp] <=> 3-Hydro...",0.0261886008005823
"R11416","reaction","S-adenosyl-L-methionine:3-hydroxy-5-iodo-2-me...",0.026888537117904
"R11445","reaction","malonyl-CoA:malonyl-CoA C-acyltransferase (de...",0.034687827510917
"R11478","reaction","tetracycline:FADH2 oxidoreductase (7-halogena...",0.0244887554585153
"R11491","reaction","(1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-ca...",0.00869019286754008
"R11507","reaction","S-adenosyl-L-methionine:8-ethyl-12-methyl-3-v...",0.0250887008733625
"R11508","reaction","S-adenosyl-L-methionine:8,12-diethyl-3-vinylb...",0.0262885917030568
"R11509","reaction","S-adenosyl-L-methionine:12-ethyl-8-propyl-3-v...",0.0259886189956332
"R11510","reaction","8-Ethyl-12-methyl-3-vinylbacteriochlorophylli...",0.0214890283842795
"R11511","reaction","8,12-Diethyl-3-vinylbacteriochlorophyllide d ...",0.0235888373362445
"R11512","reaction","12-Ethyl-8-propyl-3-vinylbacteriochlorophylli...",0.0237888191411936
"R11513","reaction","12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyl...",0.0239888009461427
"R11533","reaction","S-adenosyl-L-methionine:phenazine-1-carboxyla...",0.0192892285298399
"R11545","reaction","S-adenosyl-L-methionine:(-)-5'-demethylyatein...",0.0213890374818049
"R11546","reaction","S-adenosyl-L-methionine:methanethiol S-methyl...",0.0295882914847161
"R11570","reaction","(1R,6R)-1,4,5,5a,6,9-Hexahydrophenazine-1,6-d...",0.00459056586608437
"R11576","reaction","(10aS)-10,10a-Dihydrophenazine-1-carboxylate ...",0.00449057496360986
"R11577","reaction","5,10-Dihydrophenazine-1-carboxylate + Oxygen ...",0.00279072962154298
"R11670","reaction","S-adenosyl-L-methionine:4-hydroxy-2,2'-bipyrr...",0.0228889010189229
"R11687","reaction","(S)-N-methylcanadine,[reduced NADPH---hemopro...",0.0171894195778748
"R11691","reaction","(13S,14R)-13-O-Acetyl-1,8-dihydroxy-cis-N-met...",0.0169894377729258
"R11692","reaction","S-adenosyl-L-methionine:3-O-acetyl-4'-O-demet...",0.0221889647016012
"R11693","reaction","3-O-acetylpapaveroxine acetatehydrolase",0.0252886826783115
"R11779","reaction","S-adenosyl-L-methionine:8-amino-8-demethylrib...",0.024988709970888
"R11780","reaction","S-adenosyl-L-methionine:8-demethyl-8-(methyla...",0.025188691775837
"R11810","reaction","16-methoxytabersonine,[reduced NADPH---hemopr...",0.0258886280931587
"R11906","reaction","isoniazid:hydrogen-peroxide oxidoreductase",0.0299882550946143
"R11916","reaction","L-dopa carboxy-lyase (oxidative-deaminating)",0.00179082059679771
"R11917","reaction","L-tyrosine carboxy-lyase (oxidative-deaminati...",0.00269073871906846
"R11935","reaction","S-adenosyl-L-methionine:norbaeocystin N-methy...",0.0282884097525473
"R11936","reaction","S-adenosyl-L-methionine:baeocystin N-methyltr...",0.0295882914847161
"R12101","reaction","cannabigerolate:oxygen oxidoreductase (cycliz...",0.00989008369723438
"R12102","reaction","Delta9-Tetrahydrocannabinolate <=> Dronabinol...",0.00319069323144104
"R12103","reaction","Cannabidiolic acid <=> Cannabidiol + CO2",0.00319069323144104
"R12104","reaction","4-Dimethylallyl-L-abrine <=> Chanoclavine-I",0.0347878184133915
"R12114","reaction","8-amino-8-demethylriboflavin-5'-phosphate pho...",0.0329879821688501
"R12161","reaction","5-amino-6-(D-ribitylamino)uracil:L-tyrosine 4...",0.0195892012372634
"R12212","reaction","oxaloacetate carboxy-lyase (pyruvate-forming",0.0340878820960699
"R12214","reaction","cadaverine:2-oxoglutarate aminotransferase",0.00659038391557491
"R12215","reaction","5-aminopentanal:NAD+ 1-oxidoreductase",0.00189081149927222
"R12252","reaction","(R)-3-(4-hydroxyphenyl)lactate:NADP+ oxidored...",0.014389674308588
"R12278","reaction","naringenin,[reduced NADPH---hemoprotein reduc...",0.0163894923580786
"R12305","reaction","D-lysine carboxy-lyase",0.0035906568413391
"R12335","reaction","1-Carboxybiuret <=> Biuret + CO2",0.0144896652110626
"R12356","reaction","propanoyl-CoA:oxygen 2-oxidoreductase",0.0110899745269287
"R12409","reaction","2-Amino-4-chloro-4-pentenoic acid <=> L-Propa...",0.0192892285298399
"R12611","reaction","L-tyrosine:hydrogen-peroxide oxidoreductase (...",0.00449057496360986
"R12657","reaction","S-adenosyl-L-methionine:3-demethylubiquinol 3...",0.0275884734352256
"R12658","reaction","2-Polyprenyl-6-methoxyphenol + Oxygen <=> 2-M...",0.0238888100436682
"R12928","reaction","S-adenosyl-L-methionine:3-amino-4-hydroxybenz...",0.0261886008005823
"R12935","reaction","8-amino-7-oxononanoate:[protein]-L-lysine ami...",0.0127898198689957
"R13011","reaction","2-oxoadipate dioxygenase/carboxy lyase",0.00219078420669577
"R13031","reaction","L-Tyrosine + NADPH + Oxygen + H+ <=> 3,4-Dihy...",0.0161895105531296
"R13032","reaction","3,4-Dihydroxy-L-phenylalanine + NADPH + Oxyge...",0.0195892012372634
"R13034","reaction","D-Lysine <=> 6-Amino-2-oxohexanoate",0.000790911572052436
"R13066","reaction","Apigenin <=> Naringenin",0.0165894741630276
"R13068","reaction","Kaempferol <=> Dihydrokaempferol",0.00989008369723438
"R13069","reaction","Luteolin <=> Eriodictyol",0.0130897925764192
"R13072","reaction","Eriodictyol + NADH + H+ <=> 3-Hydroxyphloreti...",0.0347878184133915
"R13082","reaction","3-hydroxyphloretin acylhydrolase (phlorogluci...",0.0199891648471616
"R13083","reaction","Taxifolin <=> Alphitonin",0.0102900473071324
"R13084","reaction","Dihydrokaempferol <=> Maesopsin",0.0137897288937409
"R13085","reaction","Alphitonin + 2 H2O <=> 3,4-Dihydroxyphenylace...",0.0115899290393013
"R13086","reaction","Maesopsin <=> 4-Hydroxyphenylacetate + Phloro...",0.0168894468704513
"R13123","reaction","S-adenosyl-L-methionine:5-dehydro-6-demethoxy...",0.0219889828966521
"C00011","compound","CO2",0.00659038391557491
"C00016","compound","FAD",0.0330879730713246
"C00017","compound","Protein",0.0147896379184862
"C00021","compound","S-Adenosyl-L-homocysteine",0.0169894377729258
"C00027","compound","Hydrogen peroxide",0.014189692503639
"C00036","compound","Oxaloacetate",0.0293883096797671
"C00082","compound","L-Tyrosine",0.0211890556768559
"C00136","compound","Butanoyl-CoA",0.0273884916302766
"C00146","compound","Phenol",0.0238888100436682
"C00227","compound","Acetyl phosphate",0.0316881004366812
"C00254","compound","Prephenate",0.0175893831877729
"C00355","compound","3,4-Dihydroxy-L-phenylalanine",0.0058904475982533
"C00363","compound","dTDP",0.0340878820960699
"C00405","compound","D-Amino acid",0.0277884552401746
"C00431","compound","5-Aminopentanoate",0.0247887281659389
"C00483","compound","Tyramine",0.00259074781659383
"C00509","compound","Naringenin",0.0202891375545851
"C00544","compound","Homogentisate",0.015889537845706
"C00547","compound","L-Noradrenaline",0.0183893104075691
"C00552","compound","meso-Tartaric acid",0.0325880185589519
"C00698","compound","Cl-",0.0200891557496361
"C00704","compound","Superoxide",0.00969010189228535
"C00708","compound","Iodide",0.025188691775837
"C00739","compound","D-Lysine",0.00299071142649201
"C00744","compound","Macrocin",0.025188691775837
"C00788","compound","L-Adrenaline",0.0239888009461427
"C00811","compound","4-Coumarate",0.0206891011644832
"C00814","compound","Biochanin A",0.0228889010189229
"C00822","compound","Dopaquinone",0.0213890374818049
"C00826","compound","L-Arogenate",0.0113899472343522
"C00856","compound","DNA cytosine",0.0332879548762737
"C00858","compound","Formononetin",0.0196891921397379
"C00877","compound","Crotonoyl-CoA",0.01398971069869
"C00898","compound","(R,R)-Tartaric acid",0.0303882187045124
"C00961","compound","Sterigmatocystin",0.0241887827510917
"C00974","compound","Dihydrokaempferol",0.00969010189228535
"C00978","compound","N-Acetylserotonin",0.0208890829694324
"C01060","compound","3,5-Diiodo-L-tyrosine",0.0145896561135371
"C01161","compound","3,4-Dihydroxyphenylacetate",0.00849021106259094
"C01179","compound","3-(4-Hydroxyphenyl)pyruvate",0.00799025655021836
"C01197","compound","Caffeate",0.00499052947598255
"C01259","compound","(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",0.0109899836244542
"C01278","compound","2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate",0.0347878184133915
"C01352","compound","FADH2",0.0322880458515284
"C01382","compound","Iodine",0.0140897016011645
"C01457","compound","Tylosin",0.025188691775837
"C01468","compound","4-Cresol",0.0305882005094614
"C01477","compound","Apigenin",0.0126898289665211
"C01514","compound","Luteolin",0.0134897561863173
"C01575","compound","Ephedrine",0.026888537117904
"C01610","compound","Puromycin",0.021589019286754
"C01617","compound","Taxifolin",0.0115899290393013
"C01672","compound","Cadaverine",0.00939012918486169
"C01693","compound","L-Dopachrome",0.00569046579330427
"C01744","compound","Phloretate",0.0322880458515284
"C01850","compound","Rosmarinate",0.0169894377729258
"C01912","compound","Erythromycin",0.0243887645560407
"C02079","compound","Staurosporine",0.025188691775837
"C02105","compound","(S)-Reticuline",0.00739031113537115
"C02106","compound","(S)-Scoulerine",0.00989008369723438
"C02183","compound","Phloroglucinol",0.0187892740174673
"C02188","compound","Protein lysine",0.0197891830422126
"C02225","compound","2-Methylcitrate",0.0325880185589519
"C02400","compound","Demethylmacrocin",0.025588655385735
"C02442","compound","N-Methyltyramine",0.0128898107714702
"C02477","compound","alpha-Tocopherol",0.0292883187772926
"C02483","compound","gamma-Tocopherol",0.0307881823144104
"C02515","compound","3-Iodo-L-tyrosine",0.0137897288937409
"C02535","compound","Dimethyl selenide",0.027288500727802
"C02575","compound","Pentachlorophenol",0.0303882187045124
"C02673","compound","Desacetoxyvindoline",0.0181893286026201
"C02727","compound","N6-Acetyl-L-lysine",0.0052905021834061
"C02765","compound","(+)-(1S,2S)-Pseudoephedrine",0.024988709970888
"C02811","compound","Anhydrotetracycline",0.0194892103347889
"C02915","compound","(S)-cis-N-Methylcanadine",0.0162895014556041
"C02918","compound","1-Methylnicotinamide",0.00639040211062588
"C02967","compound","5-Methylcytosine in DNA",0.0332879548762737
"C03004","compound","N-Hydroxy-L-tyrosine",0.012489847161572
"C03087","compound","5-Acetamidopentanoate",0.000490938864628777
"C03198","compound","(S)-4-Hydroxymandelate",0.00219078420669577
"C03206","compound","5a,11a-Dehydrotetracycline",0.0147896379184862
"C03239","compound","6-Amino-2-oxohexanoate",0.00189081149927222
"C03313","compound","Phylloquinol",0.0200891557496361
"C03329","compound","(S)-Canadine",0.0168894468704513
"C03366","compound","5-Phosphooxy-L-lysine",0.0314881186317321
"C03531","compound","[Protein]-(S)-2-amino-6-oxohexanoate",0.0127898198689957
"C03548","compound","trans-2,3-Epoxysuccinate",0.0318880822416303
"C03590","compound","4-Hydroxyphenylglyoxylate",0.0117899108442504
"C03683","compound","6-Demethylsterigmatocystin",0.0231888737263464
"C03686","compound","O-Methylsterigmatocystin",0.0169894377729258
"C03758","compound","Dopamine",0.00209079330422125
"C03765","compound","4-Hydroxyphenylacetaldehyde",0.00269073871906846
"C03793","compound","N6,N6,N6-Trimethyl-L-lysine",0.00149084788937405
"C03944","compound","Dihydro-O-methylsterigmatocystin",0.0163894923580786
"C03964","compound","(R)-3-(4-Hydroxyphenyl)lactate",0.0149896197234353
"C04043","compound","3,4-Dihydroxyphenylacetaldehyde",0.00849021106259094
"C04045","compound","3-(3,4-Dihydroxyphenyl)pyruvate",0.00769028384279481
"C04052","compound","5-Carboxy-2-oxohept-3-enedioate",0.0239888009461427
"C04075","compound","2-Amino-4-chloro-4-pentenoic acid",0.0292883187772926
"C04118","compound","Isocorypalmine",0.015889537845706
"C04185","compound","5,6-Dihydroxyindole-2-carboxylate",0.00579045669577879
"C04324","compound","(1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarb...",0.0225889283114992
"C04350","compound","(E)-4-Hydroxyphenylacetaldehyde oxime",0.0134897561863173
"C04368","compound","3-Amino-3-(4-hydroxyphenyl)propanoate",0.0148896288209607
"C04434","compound","(1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate",0.0225889283114992
"C04642","compound","2-Hydroxy-5-carboxymethylmuconate semialdehyd...",0.0168894468704513
"C04748","compound","Protein C-terminal S-farnesyl-L-cysteine meth...",0.0290883369723435
"C04796","compound","4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate ...",0.0223889465065502
